"","comid","n_ff_2006cat","n_uf_2006cat","n_ags_2006cat","n_cf_2006cat","n_cr_2006cat","n_lwr_2006cat","n_lw_2006cat","n_hw_2006cat","n_dep_2006cat","n_ff_2007cat","n_uf_2007cat","n_ags_2007cat","n_cf_2007cat","n_cr_2007cat","n_lwr_2007cat","n_lw_2007cat","n_hw_2007cat","n_dep_2007cat","n_ff_2008cat","n_uf_2008cat","n_ags_2008cat","n_cf_2008cat","n_cr_2008cat","n_lwr_2008cat","n_lw_2008cat","n_hw_2008cat","n_dep_2008cat","n_leg_2008cat","n_ff_2009cat","n_uf_2009cat","n_ags_2009cat","n_cf_2009cat","n_cr_2009cat","n_lwr_2009cat","n_lw_2009cat","n_hw_2009cat","n_dep_2009cat","n_leg_2009cat","n_ff_2010cat","n_uf_2010cat","n_ags_2010cat","n_cf_2010cat","n_cr_2010cat","n_lwr_2010cat","n_lw_2010cat","n_hw_2010cat","n_dep_2010cat","n_leg_2010cat","n_ff_2011cat","n_uf_2011cat","n_ags_2011cat","n_cf_2011cat","n_cr_2011cat","n_lwr_2011cat","n_lw_2011cat","n_hw_2011cat","n_dep_2011cat","n_leg_2011cat","n_ff_2012cat","n_uf_2012cat","n_ags_2012cat","n_cf_2012cat","n_cr_2012cat","n_lwr_2012cat","n_lw_2012cat","n_hw_2012cat","n_dep_2012cat","n_leg_2012cat","n_ff_2013cat","n_uf_2013cat","n_ags_2013cat","n_cf_2013cat","n_cr_2013cat","n_lwr_2013cat","n_lw_2013cat","n_hw_2013cat","n_dep_2013cat","n_leg_2013cat","n_ff_2014cat","n_uf_2014cat","n_ags_2014cat","n_cf_2014cat","n_cr_2014cat","n_lwr_2014cat","n_lw_2014cat","n_hw_2014cat","n_dep_2014cat","n_leg_2014cat","n_ff_2015cat","n_uf_2015cat","n_ags_2015cat","n_cf_2015cat","n_cr_2015cat","n_lwr_2015cat","n_lw_2015cat","n_hw_2015cat","n_dep_2015cat","n_leg_2015cat","n_ff_2016cat","n_uf_2016cat","n_ags_2016cat","n_cf_2016cat","n_cr_2016cat","n_lwr_2016cat","n_lw_2016cat","n_hw_2016cat","n_dep_2016cat","n_leg_2016cat","n_ff_2017cat","n_uf_2017cat","n_ags_2017cat","n_cf_2017cat","n_cr_2017cat","n_lwr_2017cat","n_lw_2017cat","n_hw_2017cat","n_dep_2017cat","n_leg_2017cat"
"11",23763371,5633.17424863281,3.83845257357865,7048.30274074767,331.08648547755,1347.26267663845,391.019569551489,2431.30468327576,36.8948368314338,458.9090444043,6766.21319028522,4.70063100036307,8184.64114580912,348.269193857547,1386.19640336706,410.772579890369,2456.35516503341,37.2434245901715,369.4961029671,6702.31750477032,5.75417843556443,8036.4321064603,321.906129012527,1414.92648384034,394.519975838899,2427.13495651779,37.4566179735675,381.4334234046,156092.18928552,4947.29858043579,5.93298426612243,6192.27931881144,294.425456502319,1437.65046964843,376.776216477859,2388.20575152176,37.6161107241599,380.3667705063,162284.468604331,6450.98458077613,3.35116719089366,7603.11156820046,266.165233589228,1454.11275573788,357.762237085928,2340.07450957298,40.2514829438641,404.4063710331,169887.580172532,7126.02577398699,4.99742237524023,8186.24369962394,238.261940057012,1469.04509361648,338.841607849017,2291.00107919641,40.4152082896898,378.7352168373,178073.823872156,7172.60677000949,3.53519187016533,8156.11066514044,213.828351903218,1503.95340294098,324.698027502474,2273.62894616871,40.499984832398,384.4192831137,186229.934537296,6796.66742820951,3.45362104909366,7888.91733027992,254.600813727677,1479.9487712182,322.97698724205,2317.59785956094,40.4718320456978,358.7581786392,194118.851867576,6313.86820328762,3.3717633087101,7496.89093563591,291.110791893487,1432.40205911463,316.10159144534,2324.31399956944,40.6799071075983,444.2658631254,201615.742803212,5823.42872793119,3.50266527467846,7091.54379215871,325.890665615029,1381.66884859348,308.438198066913,2323.89324720598,43.6927453945788,406.8066329523,208707.286595371,5361.68291654768,3.41524728028616,6716.6854767973,360.832224464071,1336.22046953635,301.869583554175,2330.39080532189,44.4274432956435,409.1677525377,215423.972072168,4913.79117338273,3.3302809175607,6355.29155997252,395.444419850025,1292.89403893362,295.709653101426,2338.95000567338,45.1219691166755,421.6242176631,221779.26363214
"12",23763465,70977.3603163607,56.794573932449,79727.644604211,1100.33693234142,5149.47490502278,2014.35041660266,12799.4222605317,619.704736416188,2914.063707519,84932.8365660383,70.542828698917,93895.0444254977,1067.04409021617,5017.22855907399,2063.05092346587,12912.3923283172,634.676681650015,2518.594752933,80986.7897180568,87.1866747075405,89300.8321093642,1032.18230772259,5457.63921875988,2120.05162544616,12739.4993023448,642.879805490898,2509.828613703,1751040.32527929,57760.5557229485,90.2067243025123,65422.8073018138,996.999372485068,5898.11791796418,2176.75625853257,12563.3701243444,647.588782162537,2401.97301693,1816463.1325811,73050.3400728027,48.0843458398134,80058.6538207555,961.663688574443,6339.34784873468,2233.46805526832,12385.997908113,654.160121014775,2493.183516093,1896521.78640186,78329.5078049172,72.5776543991807,84684.270536558,926.533905250817,6783.82911957052,2291.04794936714,12212.0579459605,661.592285363914,2340.820637595,1981206.05693842,75363.2248374104,51.4254690953679,81054.3942787766,890.043678635603,7219.55955985143,2345.51293950136,12020.6853225821,663.676762233588,2431.592495766,2062260.45121719,73615.5652749618,50.0604596709594,78977.4449315867,885.587104566795,7504.0832847315,2414.89853080401,11980.3758367895,661.959278478944,2199.304018152,2141237.89614878,71836.069106443,48.8757429499925,76866.3341554684,880.748028872438,7785.37537254255,2483.24349002186,11934.8923926956,665.384791974002,2726.663823684,2218104.23030425,70172.8276360577,47.8593344855078,74879.3607125324,877.355458707735,8079.85776347672,2555.76901889856,11909.0353812437,674.286097392626,2508.400778013,2292983.59101678,68431.7217155896,46.4590597471773,72808.9120192168,873.021221404693,8366.26426201701,2625.70228267828,11870.4333442395,685.218820801166,2513.702888802,2365792.503036,66664.2854454991,45.2793987668651,70710.3638942691,868.358034949398,8649.64610203018,2694.67850545409,11827.3665158508,697.760462478835,2591.232925041,2436502.86693027
"13",23763469,124939.694272941,394.662990551472,140340.795357947,1937.06261597222,9065.23095961686,3545.61154829317,22529.2694286505,4306.30089458581,5942.421146628,149702.078044928,485.386436001722,165496.202018088,1881.05005284054,8844.19139761104,3635.97940230382,22757.2653179301,4367.0413875001,4957.461814068,142522.642064313,601.908006581874,157152.556773215,1816.61601597065,9605.07545954421,3730.71859743848,22418.3741524761,4438.22984983395,5142.019808556,3126718.62488305,101483.228933014,624.238770230399,114944.560894332,1751.81202114875,10363.3798553341,3824.30530343764,22072.8997955031,4481.37351309281,4927.952752227,3241663.18577738,128197.215092081,332.665168157076,140495.330576592,1687.76552621834,11125.9542098461,3919.32277692783,21736.3041681379,4525.72002089813,5112.496604133,3382158.51635397,137288.318859518,502.624887140027,148426.001951024,1624.01096377144,11891.0086253312,4015.34132942051,21404.6807530657,4581.7510984139,4796.657630523,3530584.51830499,132011.088493327,355.924474166815,141980.414631845,1559.08270906459,12647.6207515723,4108.36547696786,21057.8641810258,4593.42047374733,4963.961413764,3672564.93293684,128894.849857355,347.829995686734,138283.17905591,1550.65788246189,13140.6400338269,4227.76545306313,20978.3113499199,4599.42426600798,4519.916525178,3810848.11199275,125735.055639325,339.933538045454,134539.252709033,1541.66859006295,13627.57210562,4345.70748298537,20890.1005852648,4627.78860934727,5576.749784838,3945387.36470178,122448.803056581,335.12264932341,130660.7996538,1531.06425290628,14098.9925622296,4458.78395431049,20779.9249065422,4721.51453398469,5136.45896916,4076048.16435558,119130.307542107,329.076306344051,126749.272096704,1519.94761472829,14563.6479382649,4569.84990397207,20662.664878133,4853.50499587702,5116.418027424,4202797.43645228,115933.476630797,321.42281725537,122968.334204241,1510.28933689885,15040.5593225432,4684.86758326497,20565.1275590883,4953.1605923946,5250.810361122,4325765.77065653
"14",23763475,60022.759130347,230.702476275038,73624.6896551449,3028.35537035364,12432.3071523519,3692.78989896213,23005.8823067961,2218.00369993069,3683.385823374,72098.5268169109,284.403498857931,85771.4133377662,3172.36540193135,12752.3262574188,3872.84609666564,23252.8473763427,2253.86988663386,3032.469250335,71147.209967605,349.303121507412,84036.7201700589,2951.33394267402,13122.5636962709,3756.45729123021,23060.7399560508,2274.29453409836,3063.41619903,1604812.59783393,52460.6308818345,367.276281922411,64541.4625110937,2724.084220371,13469.3773681975,3632.92122651628,22826.1247770856,2329.11118235693,3039.577374186,1669354.06034503,68708.1208839522,194.904249414731,79993.4649568217,2499.82996978672,13834.2792408522,3513.70346810032,22619.793343935,2341.55179727855,3244.340242692,1749347.52530185,76315.1367685581,290.96778407486,86804.881217538,2275.52678136763,14204.8953256584,3394.91322115678,22419.1129932706,2353.62442721399,3036.275097048,1836152.40651938,76139.0842218534,205.388597855368,85821.5455427033,2048.43009908319,14564.1427443848,3272.75956888856,22198.1739661515,2353.48342272661,3069.402824232,1921973.95206209,72293.8553641037,198.705605356445,82855.8020103002,2402.5010391043,14349.9685215701,3258.55115941062,22509.4141286623,2329.07355095233,2903.298884325,2004829.75407239,68319.9569148677,195.259565675477,79744.3509626125,2752.92990897494,14109.4076562136,3238.61619525043,22780.8717949834,2356.29286982864,3566.967518034,2084574.105035,64321.4000381667,191.11416167764,76603.2189983601,3102.1005682421,13863.1020497232,3217.41653993154,23042.8204416744,2384.50509996656,3239.38709091,2161177.32403336,60376.1193715097,187.549116863581,73527.1056570652,3454.32360687007,13629.3692015574,3199.06584804246,23326.0318802428,2440.28869693272,3274.69879305,2234704.42969043,56389.5553076254,184.057717045211,70400.5299919068,3804.17821201784,13385.9566959466,3178.53394665605,23592.7531682101,2494.36445787515,3356.009195292,2305104.95968233
"15",23763749,248919.551173849,341.558087315331,279607.038393252,3858.91182931612,18059.3498606598,7064.38221106981,44887.925250747,3726.85539858645,10849.99416705,298152.552604113,424.227745065505,329613.943254698,3745.80588735802,17612.7345131474,7242.23897203005,45328.3192763749,3816.79417267509,9439.87726863,284033.990125941,528.919161929919,313192.70406806,3620.03309947826,19140.8382696588,7435.36970096993,44679.5191122987,3900.03918698033,9344.95485642,6168719.27211764,202450.595887431,547.624840000868,229306.767518141,3494.48017825776,20672.8877892664,7629.52496086403,44034.5792417186,3931.36660221504,8916.206850315,6398026.03963578,255801.111909762,290.90484059098,280342.19477881,3367.46742828883,22198.5582390578,7820.95759421765,43372.173679817,3957.59456432521,9242.60040909,6678368.23441459,274106.940681858,437.928968965192,296344.851016587,3242.32056760572,23739.3888737961,8017.31252953244,42734.9786409186,3992.00593906235,8719.751375397,6974713.08543118,263830.752915816,308.552814572208,283754.336625596,3115.85517165699,25274.1551135251,8211.14603491928,42081.8836516485,3982.06057340153,8988.970767048,7258467.42205677,257596.376200902,302.279487337482,276358.723049873,3098.85590220749,26258.3687788927,8450.23886055214,41921.8597256562,3997.10095856317,8257.001079555,7534826.14510665,251374.248402346,296.769117867146,268976.535271491,3081.98063373431,27243.1789092353,8689.55489448233,41763.4851446465,4040.1566469972,10090.32621147,7803802.68037814,245180.613068045,290.80447635813,261625.021879671,3065.43938004324,28230.6491941033,8929.73870404331,41609.6186256861,4097.11956039017,9302.90815926,8065427.70225781,239002.75831994,284.287684700143,254290.413372756,3049.09002369921,29219.7855808161,9170.45592824986,41458.3506099325,4192.9232562732,9311.86611162,8319718.11563057,232737.609905532,279.290641272749,246863.233863909,3031.60188766461,30197.548010336,9407.6315471186,41291.5700810484,4303.89917551407,9592.07119902,8566581.34949447
"16",23763753,282865.245238195,273.167405480201,317737.651030049,4385.15992739245,20522.1422065403,8027.76719292325,51009.3880710013,2980.62162086023,9692.18318592,338469.691139667,340.579482594542,374185.391318386,4252.32569934311,19994.384615266,8221.55761073588,51457.7590946414,3064.20737356257,8161.587158184,322584.425983583,429.534351540819,355700.698424311,4111.36110477121,21738.7233243623,8444.53322611,50743.6346603189,3167.21518851938,7872.487598007,6998256.53775647,229925.599839286,448.974107259079,260426.480039269,3968.72356730017,23478.4496658151,8664.94413328805,50010.6062984984,3223.15877879984,8000.690925771,7258683.01779574,290615.816209126,240.312694401244,318496.957050922,3825.78202230425,25219.7970256884,8885.39521119175,49275.1558451805,3269.31724879039,8293.47906375,7577179.97484666,311310.110354419,363.380880509925,336566.26148702,3682.3845875441,26961.417874586,9105.46242319137,48535.1844196428,3312.45187219535,7905.422377206,7913746.23633368,299589.631823414,257.474814862619,322213.602085594,3538.16942632786,28699.7430793252,9324.06169585049,47785.5439151777,3322.86811361546,8252.274786426,8235959.83841928,292583.62131251,252.10627888348,313894.306914359,3519.74858950028,29824.8319343433,9597.96687841519,47615.7689466929,3333.65078080838,7412.400635958,8549854.14533364,285529.231647717,246.575377354457,305523.19474033,3500.73871089132,30944.7924400941,9870.23113207266,47438.0168218157,3356.82889434075,9573.77870379,8855377.34007397,278532.998022301,241.442830924647,297214.371030107,3482.4369271893,32070.9180785318,10144.4680379467,47269.8541591479,3401.66753168926,9092.34066555,9152591.71110408,271621.849018077,235.322967798062,288995.962864235,3465.22975668375,33207.7012130067,10422.0395324291,47116.5853024804,3470.74881367602,8783.823227535,9441587.67396831,264561.82823367,229.64573993419,280618.970441525,3446.13892959863,34326.7188875546,10694.0180509059,46937.7221658115,3538.86584333436,9530.15216814,9722206.64440984
"17",23764911,32762.3437443004,24.2769793676592,33585.4547663502,804.363933974404,3688.53451533534,574.569058805577,3707.28160341073,206.629725142313,1056.089426562,40374.31447897,30.7096190188823,41544.0373457872,845.057943328127,3400.21942919357,576.340341407557,3724.88435268266,209.331561562038,870.6276833724,37761.2437110834,37.8157876061536,39234.6400727245,756.788186879903,3577.98896607161,627.655764569044,4294.59714083281,212.065351952752,853.2453758094,697963.808934531,26400.1485428939,39.7773984936505,28178.9347450544,668.593015586861,3758.07732504966,679.444470836788,4868.2705116233,216.80767424017,869.4401316408,726142.743679586,32665.7805642817,21.8497644539615,34749.9094329316,579.727625543023,3936.57090378037,731.006660914159,5440.97214688722,225.487573291805,896.9538682656,760892.653112517,34188.4298680724,33.8359146799724,36577.7157095087,490.424117601452,4113.82818980227,782.380227367152,6012.68991363708,235.604492240464,853.8820412706,797470.368822026,32141.1853154268,24.2262090242962,34840.1141351522,401.544168194125,4297.67002297697,835.063864154995,6595.05467450826,238.807416891631,893.6196856929,832310.482957178,31787.8990532928,24.2004850419807,34161.5991618635,416.386831746227,4051.79610748479,776.958182236474,6009.10938430924,242.435203917174,802.2496917132,866472.082119042,31446.1527291631,23.8558392543357,33494.8790107532,431.420192243065,3806.98528235598,719.034104019082,5424.29137170303,247.405680342272,1040.254283484,899966.961129795,31093.432772566,23.2055928632813,32815.8369958984,446.344261906157,3560.4203383691,660.754272908146,4836.48029979535,249.435640243671,986.170290084,932782.798125693,30738.5703914891,22.8371473544013,32134.0068478198,461.271913926086,3313.25587689239,602.341670406449,4247.42041929697,255.850950478266,955.03939578,964916.804973513,30355.1252013455,22.7500772320049,31422.0640706441,475.785775311908,3062.85444090886,543.330523768907,3654.00753489554,266.551127587272,1035.314068095,996338.869044157
"18",23764961,123382.948433826,151.012950641732,138593.937828994,1912.76224387316,8951.55009760561,3501.63055475103,22249.7772489002,1647.75319706021,5550.747853779,147568.989206432,188.491732647336,163140.633912423,1853.96631265769,8717.3274438387,3584.50690882718,22435.0058371722,1695.86773881254,4797.57524049,140595.707245518,234.764119510671,155029.155887507,1791.90213695078,9474.63961127159,3680.47873874616,22116.1861163093,1731.05709093191,4732.003168542,3049609.78438442,100290.980695698,242.404827634833,113595.124251164,1731.1129293688,10241.0377263126,3779.5519307477,21814.0683524092,1740.21003791166,4503.76717842,3163204.90863558,126824.307850677,128.879131026439,138991.596043979,1669.56555667002,11005.8817294923,3877.57319040137,21503.6043661242,1753.32712707361,4548.197947086,3302196.50467956,135848.717821779,194.908768714542,146869.933112766,1606.90966372736,11765.3552746804,3973.4186401999,21179.6609019398,1776.71955368092,4348.21141125,3449066.43779233,130745.878755276,137.366230511501,140619.35419853,1544.1157559917,12525.0433605418,4069.17499972408,20854.4030478041,1772.79423425458,4469.432204853,3589685.79199086,127699.086987756,134.283800603857,137000.206039573,1536.20588633548,13017.1463135694,4189.06431540548,20782.0594790507,1775.66103754149,4191.623171343,3726685.99803043,124633.074759751,131.360423748744,133360.409199328,1528.06711575921,13507.3547718912,4308.34085701384,20706.6220957098,1788.31508135035,5113.727338275,3860046.40722976,121603.385850918,128.876817751334,129759.396902475,1520.38043738207,14001.688321987,4428.92465104608,20637.3189361615,1815.73453580391,4829.596297443,3989805.80413223,118556.81089651,125.909272033923,126140.219731991,1512.49463348133,14494.4126080087,4548.98519566414,20565.3268100083,1857.0199952499,4682.621087226,4115946.02386423,115531.556233665,122.640165269895,122543.552787833,1504.89507950594,14990.1415482054,4669.97282283983,20497.2430228672,1889.898292992,4907.732857965,4238489.57665206
"19",23765017,168357.96303597,203.063662250357,189113.595988814,2609.99400029179,12214.5301241168,4778.02966281503,30360.1690766691,2215.69605294048,6822.05756175,201474.041781801,251.753764806227,222733.807895111,2531.19634651646,11901.6549689089,4893.8811507745,30630.2247357019,2265.03879965005,5902.838502129,192049.520142504,312.552230660289,211765.178180731,2447.68458643459,12942.0735989496,5027.42359293064,30210.0470507424,2304.63563298687,5837.143829832,4174907.12306349,136987.619924731,322.93183494598,155159.772077973,2364.53007409202,13988.2507275863,5162.49636590957,29795.8728067369,2318.30869961383,5603.333506425,4330066.89514146,173247.11670252,171.402702177294,189868.122827467,2280.69384915925,15034.4780800891,5296.92127972013,29374.7903558761,2331.8360776309,5813.234327538,4519935.01796892,185583.373099517,259.112078375355,200639.490979412,2195.20449248527,16072.6899200762,5428.10006460417,28933.6033074859,2361.97426765669,5472.980725176,4720574.50894834,178596.174588392,183.232189434397,192083.138467064,2109.23028524639,17108.9509821834,5558.40914910764,28486.6845756088,2364.72215732778,5673.398467464,4912657.6474154,174461.723756079,178.706821122682,187168.856601877,2098.7552322909,17783.9469163013,5723.07444500987,28392.324529808,2363.07535222776,5150.971341918,5099826.50401728,170283.341599468,174.524843927052,182207.30058461,2087.76342203964,18454.7922865652,5886.38833869768,28290.9878496678,2375.94704370043,6376.391367876,5282033.80460189,166079.381495118,171.263448069216,177218.423894566,2076.45404698889,19122.7548487331,6048.78771744052,28185.3432011927,2412.91616914491,5878.609869942,5459252.22849645,161925.98802164,167.252615089838,172283.477894821,2065.7791488477,19796.6026970299,6213.0460218495,28088.3134213634,2466.7877548842,5859.818266914,5631535.70639127,157762.206285081,163.147968202583,167337.32223532,2054.98459217707,20469.539927148,6377.00416960105,27989.6712852098,2514.12794440244,6067.58506425,5798873.02862659
"20",23765019,76272.9258831139,57.3216697462072,85676.0620658151,1182.43221377711,5533.67321660204,2164.63953214585,13754.3771855261,625.456056475735,3040.728624342,91475.5790700081,70.3810332202497,101128.18443251,1149.24309598278,5403.72730176065,2221.97662888864,13907.0895682796,633.221001187515,2554.247150226,87214.9048731854,87.3866441449431,96168.3208413188,1111.56007162659,5877.34724333915,2283.08964317799,13719.203139846,644.35430045762,2641.825106154,1883130.74069021,62204.2597074205,90.6186271532087,70455.9927662485,1073.70171768546,6351.87896241566,2344.22106800674,13529.9103035582,650.545808565106,2530.27322235,1953586.73345646,78691.0332617971,47.9753110419907,86240.5046222266,1035.92001390899,6828.85024115868,2405.92869042255,13342.4015876792,652.676764731294,2615.54848821,2039827.23807868,84312.0822803552,72.2492487231663,91152.2028596473,997.299804941986,7301.95777981378,2466.03136708533,13144.7785541638,658.598655113399,2447.251118235,2130979.44093833,81131.4253707314,51.1938228381816,87258.189316947,958.166432576414,7772.13500222828,2525.03536595977,12940.7325158676,660.687227268572,2549.263895019,2218237.63025528,79212.7497959995,50.3987060200875,84982.3072270954,952.920615016626,8074.63842003468,2598.50960036527,12891.275236114,666.431976306504,2296.812749202,2303219.93748237,77319.016873483,49.2052423406666,82733.2210892981,947.971855263545,8379.60062798072,2672.77911631646,12845.8329885323,669.870532144613,2865.502777608,2385953.15857167,75439.4791318764,48.0739503352185,80499.2496408783,943.203246158065,8686.27190424238,2747.58606802988,12802.8391670863,677.309801865238,2636.042668722,2466452.40821255,73559.3780029415,46.9810716544489,78264.5554858861,938.437561118203,8993.15668075629,2822.44874003685,12759.8966025827,692.917908675336,2648.219841009,2544716.96369844,71687.777760106,45.6854920293482,76038.7487590004,933.793220907579,9301.440843806,2897.73620977093,12718.6186217928,704.018403846359,2710.350552789,2620755.71245744
"21",23765025,53725.8226203273,84.4259133233521,55075.6136216251,1319.04830668336,6048.6988552013,942.215721116932,6079.44154981579,718.577999375505,2010.519848853,66185.7260969564,109.546252918103,68103.2560481544,1385.30583850051,5573.98917391839,944.796325765382,6106.21328661585,746.720047960107,1535.296805397,61845.1865504359,134.579714716017,64258.308150604,1239.46411709465,5860.0134247472,1027.97164590836,7033.67090782067,754.703164302442,1684.983115143,1149308.21959089,43262.3706003979,139.509136745847,46177.2976801342,1095.6346997124,6158.42496935544,1113.41716323958,7977.71734937932,760.397929943786,1659.780832149,1195485.51727102,53519.9975564604,74.3498929336188,56934.6587104466,949.832533204536,6449.7238857207,1197.689876992,8914.55250650236,767.284103562391,1747.051482645,1252420.17598147,56062.0870835528,111.884091208442,59980.0310027964,804.196030497534,6745.84340706585,1282.94480350115,9859.59129581188,779.065521008469,1660.879677483,1312400.20698426,52701.7574836543,80.6477747782491,57127.1789709741,658.410172601363,7046.8702716758,1369.25047474639,10813.8815863941,794.977322020825,1715.163738885,1369527.38595524,52026.3442333441,82.2195966169857,55911.3112375549,681.488405582965,6631.4586785971,1271.6252110962,9834.93727722488,823.6580645904,1524.250860219,1425438.69719279,51463.7939698492,80.3247245778898,54816.6755819324,706.048847350388,6230.39352078575,1176.74881583258,8877.2262855185,833.036847734739,2026.874633328,1480255.37277472,50904.0905605045,77.8415456806273,53723.8956687931,730.725002138691,5828.88228081758,1081.74274588405,7917.96238696744,836.714489424971,1863.517053789,1533979.26844352,50250.5785231456,76.5044436372442,52531.8000741101,754.074774332456,5416.42055855511,984.691773918756,6943.56733518714,857.100684102192,1895.321682783,1586511.06851763,49583.1810687891,75.4636708183579,51325.9583689933,777.166033438033,5002.97940870286,887.496116769093,5968.59067546902,884.169593948025,1956.055981104,1637837.02688662
"22",23765049,62055.0781906865,36.1060632424386,69705.3989866844,962.017945837974,4502.15486244997,1761.13442439345,11190.4577126099,393.965424078969,2519.862697251,74303.6712694866,44.8173475908257,82144.2777246861,933.505773680633,4389.33299075029,1804.86445322274,11296.4336722691,403.22348811251,2108.58881544,70830.1711573855,55.7914730353298,78101.5427926384,902.735492740689,4773.19228636906,1854.17424268349,11141.8284288813,411.384095715506,2187.622779705,1531606.67060675,50536.6882199864,57.4604476721482,57240.6545211688,872.308893364434,5160.46534826614,1904.51859390021,10992.1227560841,412.505183158329,2095.901374185,1588847.32512792,63883.0124709277,30.9658825816485,70011.8298606133,840.981347230058,5543.80222288716,1953.1827981352,10831.6382653427,421.273184508381,2164.866448779,1658859.15498853,68444.3589298389,46.7978088320509,73997.1534450507,809.605740528747,5927.71291675894,2001.91872215635,10670.901691442,426.592310698452,2026.576398375,1732856.30843359,65868.4892516346,33.1254147776469,70842.649181582,777.910348265679,6309.9937973136,2050.01038873304,10506.2433789953,427.503499997311,2109.423216996,1803698.95761517,64338.5708612005,32.471649516298,69024.74929301,773.985888284897,6558.42269715287,2110.57430132358,10470.6152406774,429.378991445802,1904.665003965,1872723.70690818,62808.112007265,31.6319415047143,67206.2013592489,770.060521625014,6806.95275367452,2171.16327776092,10434.9815840334,430.63105637868,2371.062138822,1939929.90826743,61244.4236991881,31.3339140577764,65352.1234399599,765.725584361114,7051.82118158325,2230.58705119433,10393.795337994,441.46085300145,2182.606206462,2005282.03170739,59732.6978035382,30.4854953846647,63553.4607345339,762.042974908264,7302.74677268213,2291.92364361559,10361.4667287696,449.626731851551,2188.237324158,2068835.49244192,58195.3612292508,29.8478547925075,61727.4323422092,758.043218831418,7550.80889338195,2352.3508573388,10324.8367875089,459.958690512954,2240.463148866,2130562.92478413
"23",23765113,14073.899702359,20.6535496112921,14427.4880188313,345.535027020773,1584.50400321406,246.820782078977,1592.55729266561,175.789467658385,543.8229218676,17343.8157222002,26.1260937921835,17846.2999899811,363.016175823834,1460.65091026364,247.581681661722,1600.11900222072,178.088044910988,423.1876137831,16225.8662515567,31.6985278463346,16858.9791988535,325.189074677304,1537.44857709714,269.701352154527,1845.37244971669,177.760662666278,455.9998463703,302634.778951099,11350.4296492802,32.8595900599721,12115.1976056396,287.453609402567,1615.74061696001,292.119063432361,2093.05496391683,179.101991763619,444.8890153809,314749.976556738,14046.9295752346,17.2977301927195,14943.14607268,249.294307013291,1692.80308929108,314.347274349738,2339.72527972312,178.510995522679,468.6248545794,329693.122629418,14714.1297656558,25.715295156779,15742.4385254847,211.070357265338,1770.5230117892,336.723395487497,2587.76141435283,179.059414102753,444.2299555131,345435.561154903,13827.8682806149,18.4884226764366,14989.0087877762,172.753425617208,1848.9553016811,359.26344987328,2837.34238322515,182.247765522561,456.1673673393,360424.569942679,13674.6251216563,17.9952324671138,14695.7514024942,179.122685024823,1743.01525075157,334.234478959273,2585.01884656462,180.272331117899,413.0435958048,375120.321345173,13513.6824510483,18.1183589273436,14394.1029157385,185.398688709421,1636.01540209598,308.998008019487,2331.03717807667,187.903048361219,528.856945038,389514.424260912,13362.104433583,17.6245009088213,14102.2911243661,191.812164470394,1530.05648288266,283.952809717581,2078.43100919535,189.444790058484,486.6147202707,403616.715385278,13204.6582376084,17.413324857731,13804.1090664357,198.15293621098,1423.3066453938,258.753604955861,1824.60453801016,195.086349739678,487.1632541589,417420.824451714,13047.3031788895,16.9238379408817,13505.8970673596,204.503233556827,1316.48247926102,233.535458112476,1570.57313417425,198.288033936873,502.9662993696,430926.721519073
"24",23765141,75886.4381917935,348.531493680942,94179.6219400157,4343.55059784901,17718.0592557241,5090.7683772446,31667.6924060972,3350.05118429419,5459.213467404,91350.3112228132,428.384171833087,109735.550877145,4572.65988794968,18204.1491959502,5349.22630158823,32016.7289623322,3394.11742765096,4407.362124255,90551.5060990133,528.617192280519,107947.251005695,4239.14067496128,18659.160161604,5164.18446359955,31815.764393324,3441.0146378384,4676.490359631,2053100.87941891,67175.7880622227,547.812213905305,83574.0186359064,3903.82833544949,19113.3760715429,4977.38954712888,31607.7783097771,3473.22089019743,4535.135407476,2136674.89805482,88334.6835755256,293.017681253764,103720.276903721,3564.62853665847,19554.4322116096,4786.32010972028,31375.3970031465,3519.48903990412,4737.728492208,2240395.17495854,98616.7496258348,437.27445783352,113005.490869847,3228.68005302298,20021.5787023804,4600.560516534,31181.6398933697,3536.33072534786,4459.827805191,2353400.66582839,98771.7823891851,310.654985590778,112137.121023362,2886.4997449882,20455.7818723118,4406.64936019418,30934.6207615008,3558.93616714697,4578.738624297,2465537.78685175,93308.7978220098,304.566206266947,108015.354579844,3413.61802237761,20014.8633984019,4356.62987285304,31307.8021338583,3569.10968852998,4276.44609048,2573553.14143159,87804.9206217008,297.347376786872,103855.586630234,3942.05508433195,19572.5986844267,4306.62693543357,31681.2096086275,3587.45930805133,5254.453975194,2677408.72806183,82256.7223822486,291.133296065921,99636.2463229428,4466.7245290407,19113.4695840381,4252.66671654802,32026.2689956916,3631.63819073764,4843.785809889,2777044.97438477,76688.7936082949,286.077183948676,95404.0376662832,4993.16561366422,18658.1268233807,4199.84923171255,32380.2052677047,3721.45172076449,4791.252731283,2872449.01205105,71121.1685586661,280.91899034012,91163.9323142803,5517.48153928994,18197.167991569,4145.57060461876,32722.4502078932,3806.17080666545,4946.376537261,2963612.94436533
